year,depth,season,species
2005,463,Spring,Smooth Skate
2005,465,Spring,Smooth Skate
2005,453,Spring,Smooth Skate
2005,346,Spring,Smooth Skate
2005,332,Spring,Smooth Skate
2005,128,Spring,Smooth Skate
2005,258,Spring,Smooth Skate
2005,327,Spring,Smooth Skate
2005,315,Spring,Smooth Skate
2005,145,Spring,Smooth Skate
2005,455,Spring,Smooth Skate
2005,451,Spring,Smooth Skate
2005,458,Spring,Smooth Skate
2005,461,Spring,Smooth Skate
2005,466,Spring,Smooth Skate
2005,249,Spring,Smooth Skate
2005,267,Spring,Smooth Skate
2005,241,Spring,Smooth Skate
2005,208,Spring,Smooth Skate
2005,236,Spring,Smooth Skate
2005,223,Spring,Smooth Skate
2005,312,Spring,Smooth Skate
2005,293,Spring,Smooth Skate
2005,440,Spring,Smooth Skate
2005,438,Spring,Smooth Skate
2005,435,Spring,Smooth Skate
2005,418,Spring,Smooth Skate
2005,418,Spring,Smooth Skate
2005,457,Spring,Smooth Skate
2005,444,Spring,Smooth Skate
2005,250,Spring,Smooth Skate
2005,225,Spring,Smooth Skate
2005,224,Spring,Smooth Skate
2005,285,Spring,Smooth Skate
2005,103,Spring,Smooth Skate
2005,98,Spring,Smooth Skate
2005,420,Spring,Smooth Skate
2005,301,Spring,Smooth Skate
2005,101,Spring,Smooth Skate
2005,96,Spring,Smooth Skate
2005,85,Spring,Smooth Skate
2005,87,Spring,Smooth Skate
2005,82,Spring,Smooth Skate
2005,82,Spring,Smooth Skate
2005,79,Spring,Smooth Skate
2005,97,Spring,Smooth Skate
2005,303,Spring,Smooth Skate
2005,119,Spring,Smooth Skate
2005,304,Spring,Smooth Skate
2005,306,Spring,Smooth Skate
2005,152,Spring,Smooth Skate
2005,208,Spring,Smooth Skate
2005,238,Spring,Smooth Skate
2005,140,Spring,Smooth Skate
2005,332,Spring,Smooth Skate
2005,80,Fall,Smooth Skate
2005,99,Fall,Smooth Skate
2005,199,Fall,Smooth Skate
2005,96,Fall,Smooth Skate
2005,104,Fall,Smooth Skate
2005,95,Fall,Smooth Skate
2005,72,Fall,Smooth Skate
2005,77,Fall,Smooth Skate
2005,99,Fall,Smooth Skate
2005,284,Fall,Smooth Skate
2005,192,Fall,Smooth Skate
2005,87,Fall,Smooth Skate
2005,96,Fall,Smooth Skate
2005,202,Fall,Smooth Skate
2005,307,Fall,Smooth Skate
2005,115,Fall,Smooth Skate
2005,130,Fall,Smooth Skate
2005,594,Fall,Smooth Skate
2005,228,Fall,Smooth Skate
2005,413,Fall,Smooth Skate
2005,270,Fall,Smooth Skate
2005,325,Fall,Smooth Skate
2005,315,Fall,Smooth Skate
2006,493,Fall,Smooth Skate
2006,312,Spring,Smooth Skate
2006,252,Spring,Smooth Skate
2006,112,Spring,Smooth Skate
2006,317,Spring,Smooth Skate
2006,287,Spring,Smooth Skate
2006,225,Spring,Smooth Skate
2006,399,Spring,Smooth Skate
2006,212,Spring,Smooth Skate
2006,169,Spring,Smooth Skate
2006,226,Spring,Smooth Skate
2006,312,Spring,Smooth Skate
2006,94,Fall,Smooth Skate
2006,96,Fall,Smooth Skate
2006,95,Fall,Smooth Skate
2006,107,Fall,Smooth Skate
2006,110,Fall,Smooth Skate
2006,97,Fall,Smooth Skate
2006,97,Fall,Smooth Skate
2006,225,Fall,Smooth Skate
2006,97,Fall,Smooth Skate
2006,290,Fall,Smooth Skate
2006,383,Fall,Smooth Skate
2006,406,Fall,Smooth Skate
2006,406,Fall,Smooth Skate
2007,340,Spring,Smooth Skate
2007,341,Spring,Smooth Skate
2007,298,Spring,Smooth Skate
2007,266,Spring,Smooth Skate
2007,202,Spring,Smooth Skate
2007,219,Spring,Smooth Skate
2007,201,Spring,Smooth Skate
2007,191,Spring,Smooth Skate
2007,197,Spring,Smooth Skate
2007,339,Spring,Smooth Skate
2007,453,Spring,Smooth Skate
2007,435,Spring,Smooth Skate
2007,436,Spring,Smooth Skate
2007,428,Spring,Smooth Skate
2007,420,Spring,Smooth Skate
2007,420,Spring,Smooth Skate
2007,417,Spring,Smooth Skate
2007,463,Spring,Smooth Skate
2007,457,Spring,Smooth Skate
2007,457,Spring,Smooth Skate
2007,457,Spring,Smooth Skate
2007,456,Spring,Smooth Skate
2007,448,Spring,Smooth Skate
2007,461,Spring,Smooth Skate
2007,457,Spring,Smooth Skate
2007,463,Spring,Smooth Skate
2007,349,Spring,Smooth Skate
2007,352,Spring,Smooth Skate
2007,222,Spring,Smooth Skate
2007,113,Spring,Smooth Skate
2007,217,Spring,Smooth Skate
2007,164,Spring,Smooth Skate
2007,159,Spring,Smooth Skate
2007,132,Spring,Smooth Skate
2007,370,Spring,Smooth Skate
2007,64,Spring,Smooth Skate
2007,274,Spring,Smooth Skate
2007,120,Spring,Smooth Skate
2007,430,Spring,Smooth Skate
2007,462,Spring,Smooth Skate
2007,485,Spring,Smooth Skate
2007,461,Spring,Smooth Skate
2007,442,Spring,Smooth Skate
2007,414,Spring,Smooth Skate
2007,448,Spring,Smooth Skate
2007,389,Spring,Smooth Skate
2007,403,Spring,Smooth Skate
2007,366,Spring,Smooth Skate
2007,389,Spring,Smooth Skate
2007,349,Spring,Smooth Skate
2007,422,Spring,Smooth Skate
2007,401,Spring,Smooth Skate
2007,601,Spring,Smooth Skate
2007,102,Spring,Smooth Skate
2007,130,Spring,Smooth Skate
2007,77,Spring,Smooth Skate
2007,102,Spring,Smooth Skate
2007,90,Spring,Smooth Skate
2007,115,Spring,Smooth Skate
2007,97,Spring,Smooth Skate
2007,102,Spring,Smooth Skate
2007,86,Spring,Smooth Skate
2007,214,Spring,Smooth Skate
2007,289,Spring,Smooth Skate
2007,224,Spring,Smooth Skate
2007,101,Spring,Smooth Skate
2007,201,Spring,Smooth Skate
2007,142,Spring,Smooth Skate
2007,78,Fall,Smooth Skate
2007,95,Fall,Smooth Skate
2007,86,Fall,Smooth Skate
2007,77,Fall,Smooth Skate
2007,292,Fall,Smooth Skate
2007,75,Fall,Smooth Skate
2007,217,Fall,Smooth Skate
2007,100,Fall,Smooth Skate
2007,319,Fall,Smooth Skate
2007,100,Fall,Smooth Skate
2007,204,Fall,Smooth Skate
2007,146,Fall,Smooth Skate
2007,430,Fall,Smooth Skate
2007,310,Fall,Smooth Skate
2007,236,Fall,Smooth Skate
2007,326,Fall,Smooth Skate
2007,348,Fall,Smooth Skate
2007,321,Fall,Smooth Skate
2007,309,Spring,Smooth Skate
2008,139,Spring,Smooth Skate
2008,338,Spring,Smooth Skate
2008,230,Spring,Smooth Skate
2008,205,Spring,Smooth Skate
2008,283,Spring,Smooth Skate
2008,219,Spring,Smooth Skate
2008,117,Spring,Smooth Skate
2008,123,Spring,Smooth Skate
2008,103,Spring,Smooth Skate
2008,328,Spring,Smooth Skate
2008,296,Spring,Smooth Skate
2008,172,Spring,Smooth Skate
2008,152,Spring,Smooth Skate
2008,83,Spring,Smooth Skate
2008,323,Spring,Smooth Skate
2008,264,Spring,Smooth Skate
2008,454,Spring,Smooth Skate
2008,450,Spring,Smooth Skate
2008,419,Spring,Smooth Skate
2008,454,Spring,Smooth Skate
2008,457,Spring,Smooth Skate
2008,462,Spring,Smooth Skate
2008,454,Spring,Smooth Skate
2008,463,Spring,Smooth Skate
2008,465,Spring,Smooth Skate
2008,460,Spring,Smooth Skate
2008,456,Spring,Smooth Skate
2008,311,Spring,Smooth Skate
2008,209,Spring,Smooth Skate
2008,112,Spring,Smooth Skate
2008,320,Spring,Smooth Skate
2008,232,Spring,Smooth Skate
2008,289,Spring,Smooth Skate
2008,398,Spring,Smooth Skate
2008,406,Spring,Smooth Skate
2008,412,Spring,Smooth Skate
2008,391,Spring,Smooth Skate
2008,374,Spring,Smooth Skate
2008,403,Spring,Smooth Skate
2008,411,Spring,Smooth Skate
2008,408,Spring,Smooth Skate
2008,456,Spring,Smooth Skate
2008,449,Spring,Smooth Skate
2008,355,Spring,Smooth Skate
2008,114,Spring,Smooth Skate
2008,301,Spring,Smooth Skate
2008,225,Spring,Smooth Skate
2008,104,Spring,Smooth Skate
2008,104,Spring,Smooth Skate
2008,387,Spring,Smooth Skate
2008,127,Spring,Smooth Skate
2008,99,Spring,Smooth Skate
2008,87,Spring,Smooth Skate
2008,127,Spring,Smooth Skate
2008,89,Spring,Smooth Skate
2008,97,Spring,Smooth Skate
2008,423,Spring,Smooth Skate
2008,95,Spring,Smooth Skate
2008,324,Spring,Smooth Skate
2008,93,Fall,Smooth Skate
2008,94,Fall,Smooth Skate
2008,85,Fall,Smooth Skate
2008,93,Fall,Smooth Skate
2008,78,Fall,Smooth Skate
2008,70,Fall,Smooth Skate
2008,210,Fall,Smooth Skate
2008,298,Fall,Smooth Skate
2008,195,Fall,Smooth Skate
2008,94,Fall,Smooth Skate
2008,160,Fall,Smooth Skate
2008,378,Fall,Smooth Skate
2008,292,Fall,Smooth Skate
2008,348,Fall,Smooth Skate
2008,425,Fall,Smooth Skate
2008,451,Fall,Smooth Skate
2008,363,Fall,Smooth Skate
2008,469,Fall,Smooth Skate
2008,534,Fall,Smooth Skate
2008,260,Fall,Smooth Skate
2008,381,Fall,Smooth Skate
2008,513,Fall,Smooth Skate
2008,363,Fall,Smooth Skate
2008,366,Fall,Smooth Skate
1996,212,Fall,Smooth Skate
1996,139,Fall,Smooth Skate
1996,92,Fall,Smooth Skate
1996,79,Fall,Smooth Skate
2001,427,Fall,Smooth Skate
2001,483,Fall,Smooth Skate
2001,610,Fall,Smooth Skate
2001,467,Fall,Smooth Skate
2001,466,Fall,Smooth Skate
2001,220,Fall,Smooth Skate
2001,508,Fall,Smooth Skate
2001,324,Fall,Smooth Skate
2001,458,Fall,Smooth Skate
2001,286,Fall,Smooth Skate
2001,478,Fall,Smooth Skate
2001,340,Fall,Smooth Skate
2001,332,Fall,Smooth Skate
2001,539,Fall,Smooth Skate
2001,140,Fall,Smooth Skate
2001,532,Fall,Smooth Skate
2011,301,Spring,Smooth Skate
2011,232,Spring,Smooth Skate
2011,256,Spring,Smooth Skate
2011,169,Spring,Smooth Skate
2011,127,Spring,Smooth Skate
2011,196,Spring,Smooth Skate
2011,238,Spring,Smooth Skate
2011,418,Spring,Smooth Skate
2011,349,Spring,Smooth Skate
2011,454,Spring,Smooth Skate
2011,429,Spring,Smooth Skate
2011,421,Spring,Smooth Skate
2011,417,Spring,Smooth Skate
2011,452,Spring,Smooth Skate
2011,455,Spring,Smooth Skate
2011,306,Spring,Smooth Skate
2011,231,Spring,Smooth Skate
2011,146,Spring,Smooth Skate
2011,335,Spring,Smooth Skate
2011,242,Spring,Smooth Skate
2011,315,Spring,Smooth Skate
2011,281,Spring,Smooth Skate
2011,105,Spring,Smooth Skate
2011,294,Spring,Smooth Skate
2011,412,Spring,Smooth Skate
2011,453,Spring,Smooth Skate
2011,455,Spring,Smooth Skate
2011,457,Spring,Smooth Skate
2011,414,Spring,Smooth Skate
2011,449,Spring,Smooth Skate
2011,461,Spring,Smooth Skate
2011,459,Spring,Smooth Skate
2011,460,Spring,Smooth Skate
2011,448,Spring,Smooth Skate
2011,440,Spring,Smooth Skate
2011,355,Spring,Smooth Skate
2011,197,Spring,Smooth Skate
2011,138,Spring,Smooth Skate
2011,425,Spring,Smooth Skate
2011,328,Spring,Smooth Skate
2011,429,Spring,Smooth Skate
2011,446,Spring,Smooth Skate
2011,426,Spring,Smooth Skate
2011,426,Spring,Smooth Skate
2011,287,Spring,Smooth Skate
2011,230,Spring,Smooth Skate
2011,384,Spring,Smooth Skate
2011,407,Spring,Smooth Skate
2011,401,Spring,Smooth Skate
2011,296,Spring,Smooth Skate
2011,102,Spring,Smooth Skate
2011,132,Spring,Smooth Skate
2011,161,Spring,Smooth Skate
2011,95,Spring,Smooth Skate
2011,614,Spring,Smooth Skate
2011,81,Spring,Smooth Skate
2011,98,Spring,Smooth Skate
2011,83,Spring,Smooth Skate
2011,73,Spring,Smooth Skate
2011,74,Spring,Smooth Skate
2011,83,Spring,Smooth Skate
2011,96,Spring,Smooth Skate
2011,83,Spring,Smooth Skate
2011,86,Spring,Smooth Skate
2011,80,Fall,Smooth Skate
2011,108,Fall,Smooth Skate
2011,104,Fall,Smooth Skate
2011,77,Fall,Smooth Skate
2011,85,Fall,Smooth Skate
2011,90,Fall,Smooth Skate
2011,96,Fall,Smooth Skate
2011,76,Fall,Smooth Skate
2011,68,Fall,Smooth Skate
2011,116,Fall,Smooth Skate
2011,313,Fall,Smooth Skate
2011,96,Fall,Smooth Skate
2011,221,Fall,Smooth Skate
2011,324,Fall,Smooth Skate
2011,75,Fall,Smooth Skate
2011,95,Fall,Smooth Skate
2011,293,Fall,Smooth Skate
2012,328,Spring,Smooth Skate
2012,319,Spring,Smooth Skate
2012,327,Spring,Smooth Skate
2012,171,Spring,Smooth Skate
2012,258,Spring,Smooth Skate
2012,195,Spring,Smooth Skate
2012,230,Spring,Smooth Skate
2012,200,Spring,Smooth Skate
2012,215,Spring,Smooth Skate
2012,215,Spring,Smooth Skate
2012,165,Spring,Smooth Skate
2012,154,Spring,Smooth Skate
2012,296,Spring,Smooth Skate
2012,438,Spring,Smooth Skate
2012,444,Spring,Smooth Skate
2012,330,Spring,Smooth Skate
2012,402,Spring,Smooth Skate
2012,457,Spring,Smooth Skate
2012,343,Spring,Smooth Skate
2012,454,Spring,Smooth Skate
2012,416,Spring,Smooth Skate
2012,413,Spring,Smooth Skate
2012,455,Spring,Smooth Skate
2012,448,Spring,Smooth Skate
2012,449,Spring,Smooth Skate
2012,458,Spring,Smooth Skate
2012,327,Spring,Smooth Skate
2012,321,Spring,Smooth Skate
2012,241,Spring,Smooth Skate
2012,406,Spring,Smooth Skate
2012,134,Spring,Smooth Skate
2012,426,Spring,Smooth Skate
2012,441,Spring,Smooth Skate
2012,412,Spring,Smooth Skate
2012,476,Spring,Smooth Skate
2012,465,Spring,Smooth Skate
2012,467,Spring,Smooth Skate
2012,466,Spring,Smooth Skate
2012,349,Spring,Smooth Skate
2012,100,Spring,Smooth Skate
2012,299,Spring,Smooth Skate
2012,61,Spring,Smooth Skate
2012,96,Spring,Smooth Skate
2012,218,Spring,Smooth Skate
2012,379,Spring,Smooth Skate
2012,391,Spring,Smooth Skate
2012,405,Spring,Smooth Skate
2012,424,Spring,Smooth Skate
2012,424,Spring,Smooth Skate
2012,397,Spring,Smooth Skate
2012,111,Spring,Smooth Skate
2012,670,Spring,Smooth Skate
2012,157,Spring,Smooth Skate
2012,118,Spring,Smooth Skate
2012,158,Spring,Smooth Skate
2012,104,Spring,Smooth Skate
2012,73,Spring,Smooth Skate
2012,70,Spring,Smooth Skate
2012,94,Spring,Smooth Skate
2012,83,Spring,Smooth Skate
2012,83,Spring,Smooth Skate
2012,82,Spring,Smooth Skate
2012,302,Spring,Smooth Skate
2012,130,Spring,Smooth Skate
2012,118,Fall,Smooth Skate
2012,262,Fall,Smooth Skate
2012,98,Fall,Smooth Skate
2012,97,Fall,Smooth Skate
2012,78,Fall,Smooth Skate
2012,311,Fall,Smooth Skate
2012,124,Fall,Smooth Skate
2012,97,Fall,Smooth Skate
2012,85,Fall,Smooth Skate
2012,141,Fall,Smooth Skate
2012,216,Fall,Smooth Skate
2012,214,Fall,Smooth Skate
2012,297,Fall,Smooth Skate
2012,74,Fall,Smooth Skate
2012,77,Fall,Smooth Skate
2012,68,Fall,Smooth Skate
2012,149,Fall,Smooth Skate
2012,332,Fall,Smooth Skate
2012,285,Fall,Smooth Skate
2013,327,Spring,Smooth Skate
2013,332,Spring,Smooth Skate
2013,309,Spring,Smooth Skate
2013,139,Spring,Smooth Skate
2013,213,Spring,Smooth Skate
2013,142,Spring,Smooth Skate
2013,200,Spring,Smooth Skate
2013,224,Spring,Smooth Skate
2013,207,Spring,Smooth Skate
2013,436,Spring,Smooth Skate
2013,404,Spring,Smooth Skate
2013,419,Spring,Smooth Skate
2013,459,Spring,Smooth Skate
2013,462,Spring,Smooth Skate
2013,416,Spring,Smooth Skate
2013,450,Spring,Smooth Skate
2013,451,Spring,Smooth Skate
2013,455,Spring,Smooth Skate
2013,450,Spring,Smooth Skate
2013,348,Spring,Smooth Skate
2013,360,Spring,Smooth Skate
2013,405,Spring,Smooth Skate
2013,438,Spring,Smooth Skate
2013,473,Spring,Smooth Skate
2013,481,Spring,Smooth Skate
2013,479,Spring,Smooth Skate
2013,459,Spring,Smooth Skate
2013,467,Spring,Smooth Skate
2013,475,Spring,Smooth Skate
2013,446,Spring,Smooth Skate
2013,357,Spring,Smooth Skate
2013,210,Spring,Smooth Skate
2013,305,Spring,Smooth Skate
2013,238,Spring,Smooth Skate
2013,357,Spring,Smooth Skate
2013,417,Spring,Smooth Skate
2013,439,Spring,Smooth Skate
2013,429,Spring,Smooth Skate
2013,423,Spring,Smooth Skate
2013,398,Spring,Smooth Skate
2013,410,Spring,Smooth Skate
2013,387,Spring,Smooth Skate
2013,346,Spring,Smooth Skate
2013,393,Spring,Smooth Skate
2013,347,Spring,Smooth Skate
2013,224,Spring,Smooth Skate
2013,134,Spring,Smooth Skate
2013,154,Spring,Smooth Skate
2013,98,Spring,Smooth Skate
2013,97,Spring,Smooth Skate
2013,88,Spring,Smooth Skate
2013,84,Spring,Smooth Skate
2013,78,Spring,Smooth Skate
2013,289,Spring,Smooth Skate
2013,212,Spring,Smooth Skate
2013,627,Spring,Smooth Skate
2013,218,Spring,Smooth Skate
2013,301,Spring,Smooth Skate
2013,300,Spring,Smooth Skate
2013,213,Spring,Smooth Skate
2013,210,Spring,Smooth Skate
2013,69,Spring,Smooth Skate
2013,443,Spring,Smooth Skate
2013,608,Fall,Smooth Skate
2013,124,Fall,Smooth Skate
2013,100,Fall,Smooth Skate
2013,89,Fall,Smooth Skate
2013,89,Fall,Smooth Skate
2013,99,Fall,Smooth Skate
2013,97,Fall,Smooth Skate
2013,294,Fall,Smooth Skate
2013,109,Fall,Smooth Skate
2013,85,Fall,Smooth Skate
2013,317,Fall,Smooth Skate
2013,322,Fall,Smooth Skate
2014,207,Spring,Smooth Skate
2014,227,Spring,Smooth Skate
2014,164,Spring,Smooth Skate
2014,203,Spring,Smooth Skate
2014,337,Spring,Smooth Skate
2014,258,Spring,Smooth Skate
2014,285,Spring,Smooth Skate
2014,293,Spring,Smooth Skate
2014,282,Spring,Smooth Skate
2014,99,Spring,Smooth Skate
2014,104,Spring,Smooth Skate
2014,341,Spring,Smooth Skate
2014,340,Spring,Smooth Skate
2015,187,Spring,Smooth Skate
2015,133,Spring,Smooth Skate
2015,301,Spring,Smooth Skate
2015,48,Spring,Smooth Skate
2015,137,Spring,Smooth Skate
2015,195,Spring,Smooth Skate
2015,325,Spring,Smooth Skate
2015,292,Spring,Smooth Skate
2015,211,Spring,Smooth Skate
2015,248,Spring,Smooth Skate
2015,156,Spring,Smooth Skate
2015,233,Spring,Smooth Skate
2015,442,Spring,Smooth Skate
2015,453,Spring,Smooth Skate
2015,310,Spring,Smooth Skate
2015,317,Spring,Smooth Skate
2015,451,Spring,Smooth Skate
2015,445,Spring,Smooth Skate
2015,448,Spring,Smooth Skate
2015,449,Spring,Smooth Skate
2015,451,Spring,Smooth Skate
2015,454,Spring,Smooth Skate
2015,462,Spring,Smooth Skate
2015,355,Spring,Smooth Skate
2015,223,Spring,Smooth Skate
2015,450,Spring,Smooth Skate
2015,445,Spring,Smooth Skate
2015,479,Spring,Smooth Skate
2015,479,Spring,Smooth Skate
2015,421,Spring,Smooth Skate
2015,441,Spring,Smooth Skate
2015,425,Spring,Smooth Skate
2015,420,Spring,Smooth Skate
2015,409,Spring,Smooth Skate
2015,418,Spring,Smooth Skate
2015,375,Spring,Smooth Skate
2015,385,Spring,Smooth Skate
2015,97,Spring,Smooth Skate
2015,128,Spring,Smooth Skate
2015,154,Spring,Smooth Skate
2015,123,Spring,Smooth Skate
2015,301,Spring,Smooth Skate
2015,296,Spring,Smooth Skate
2015,99,Spring,Smooth Skate
2015,76,Spring,Smooth Skate
2015,73,Spring,Smooth Skate
2015,303,Spring,Smooth Skate
2015,219,Spring,Smooth Skate
2015,118,Spring,Smooth Skate
2005,170,Spring,Smooth Skate
2005,154,Spring,Smooth Skate
2005,302,Spring,Smooth Skate
2005,203,Spring,Smooth Skate
2005,569,Spring,Smooth Skate
2005,104,Spring,Smooth Skate
2005,77,Spring,Smooth Skate
2005,383,Spring,Smooth Skate
2005,388,Spring,Smooth Skate
2005,405,Spring,Smooth Skate
2005,393,Spring,Smooth Skate
2005,346,Spring,Smooth Skate
2005,67,Spring,Smooth Skate
2005,216,Spring,Smooth Skate
2005,218,Spring,Smooth Skate
2005,241,Spring,Smooth Skate
2005,463,Spring,Smooth Skate
2005,470,Spring,Smooth Skate
2005,447,Spring,Smooth Skate
2005,461,Spring,Smooth Skate
2005,464,Spring,Smooth Skate
2005,462,Spring,Smooth Skate
2005,453,Spring,Smooth Skate
2005,344,Spring,Smooth Skate
2005,323,Spring,Smooth Skate
2005,136,Spring,Smooth Skate
2005,315,Spring,Smooth Skate
2005,454,Spring,Smooth Skate
2005,456,Spring,Smooth Skate
2006,90,Spring,Smooth Skate
2006,77,Spring,Smooth Skate
2006,76,Spring,Smooth Skate
2008,401,Fall,Smooth Skate
2009,298,Spring,Smooth Skate
2009,165,Spring,Smooth Skate
2009,224,Spring,Smooth Skate
2009,261,Spring,Smooth Skate
2009,251,Spring,Smooth Skate
2009,113,Spring,Smooth Skate
2009,398,Spring,Smooth Skate
2009,220,Spring,Smooth Skate
2009,225,Spring,Smooth Skate
2009,213,Spring,Smooth Skate
2009,223,Spring,Smooth Skate
2009,205,Spring,Smooth Skate
2009,204,Spring,Smooth Skate
2009,391,Spring,Smooth Skate
2009,318,Spring,Smooth Skate
2009,425,Spring,Smooth Skate
2009,437,Spring,Smooth Skate
2009,428,Spring,Smooth Skate
2009,458,Spring,Smooth Skate
2009,465,Spring,Smooth Skate
2009,459,Spring,Smooth Skate
2009,453,Spring,Smooth Skate
2009,457,Spring,Smooth Skate
2009,445,Spring,Smooth Skate
2009,317,Spring,Smooth Skate
2009,299,Spring,Smooth Skate
2009,130,Spring,Smooth Skate
2009,451,Spring,Smooth Skate
2009,348,Spring,Smooth Skate
2009,216,Spring,Smooth Skate
2009,283,Spring,Smooth Skate
2009,467,Spring,Smooth Skate
2009,465,Spring,Smooth Skate
2009,466,Spring,Smooth Skate
2009,488,Spring,Smooth Skate
2009,448,Spring,Smooth Skate
2009,447,Spring,Smooth Skate
2009,430,Spring,Smooth Skate
2009,366,Spring,Smooth Skate
2009,133,Spring,Smooth Skate
2009,384,Spring,Smooth Skate
2009,429,Spring,Smooth Skate
2009,417,Spring,Smooth Skate
2009,400,Spring,Smooth Skate
2009,402,Spring,Smooth Skate
2009,366,Spring,Smooth Skate
2009,265,Spring,Smooth Skate
2009,143,Spring,Smooth Skate
2009,323,Spring,Smooth Skate
2009,404,Spring,Smooth Skate
2009,422,Spring,Smooth Skate
2009,404,Spring,Smooth Skate
2009,369,Spring,Smooth Skate
2009,203,Spring,Smooth Skate
2009,97,Spring,Smooth Skate
2009,101,Spring,Smooth Skate
2009,209,Spring,Smooth Skate
2009,85,Spring,Smooth Skate
2009,85,Spring,Smooth Skate
2009,79,Spring,Smooth Skate
2009,80,Spring,Smooth Skate
2009,108,Spring,Smooth Skate
2009,212,Spring,Smooth Skate
2009,435,Spring,Smooth Skate
2009,88,Fall,Smooth Skate
2009,84,Fall,Smooth Skate
2009,126,Fall,Smooth Skate
2009,418,Fall,Smooth Skate
2009,194,Fall,Smooth Skate
2009,103,Fall,Smooth Skate
2009,300,Fall,Smooth Skate
2009,77,Fall,Smooth Skate
2009,74,Fall,Smooth Skate
2009,75,Fall,Smooth Skate
2009,81,Fall,Smooth Skate
2009,84,Fall,Smooth Skate
2009,86,Fall,Smooth Skate
2009,99,Fall,Smooth Skate
2009,434,Fall,Smooth Skate
2009,215,Fall,Smooth Skate
2009,647,Fall,Smooth Skate
2009,100,Fall,Smooth Skate
2009,230,Fall,Smooth Skate
